Vsl,Vsg,VisL,VisG,DenL,DenG,ST,Ang,ID,Flow Pattern
2.56699,1.53539,0.001,0.00002,1000,1.8,0.07,-70,0.025,I
2.57277,2.43367,0.001,0.00002,1000,1.8,0.07,-70,0.025,I
2.57783,3.85775,0.001,0.00002,1000,1.8,0.07,-70,0.025,I
2.52051,6.30496,0.001,0.00002,1000,1.8,0.07,-70,0.025,I
1.65435,6.70338,0.001,0.00002,1000,1.8,0.07,-70,0.025,I
1.08737,9.99087,0.001,0.00002,1000,1.8,0.07,-70,0.025,I
1.5382,9.99227,0.001,0.00002,1000,1.8,0.07,-70,0.025,I
1.54123,15.1258,0.001,0.00002,1000,1.8,0.07,-70,0.025,I
1.0892,15.5964,0.001,0.00002,1000,1.8,0.07,-70,0.025,I
1.09135,25.4937,0.001,0.00002,1000,1.8,0.07,-70,0.025,I
1.58338,25.8909,0.001,0.00002,1000,1.8,0.07,-70,0.025,I
1.58605,38.5938,0.001,0.00002,1000,1.8,0.07,-70,0.025,I
1.17806,39.7973,0.001,0.00002,1000,1.8,0.07,-70,0.025,I
3.93745,0.02181,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
3.70655,0.04757,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
3.88905,0.09922,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
3.84017,0.37696,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
3.84341,0.62767,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
3.96856,1.02966,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
3.91098,1.61461,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
3.97526,2.45755,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
4.04287,4.15403,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
4.4408,6.71375,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
6.86933,15.328,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
6.75825,9.92021,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
2.54758,0.02214,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
2.47419,0.04902,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
2.43966,0.10069,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
2.59893,0.15556,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
2.60112,0.2332,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
2.64462,0.38256,0.001,0.00002,1000,1.8,0.07,-90,0.025,DB
0.38208,0.0235,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.38294,0.04973,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.38967,0.10215,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.36765,0.37638,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.36827,0.67535,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.36878,1.07491,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.3692,1.61144,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.38716,2.41544,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.38781,4.08226,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.37066,6.49655,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.38283,10.0352,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.38337,17.2148,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.38391,26.9907,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.621,27.8343,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.6203,17.2269,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.59119,10.0408,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.62837,6.69867,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.62749,4.14586,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.56203,2.48988,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.5703,1.63632,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.54354,1.02807,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.55139,0.66555,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.23962,0.0235,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.15499,0.02315,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.09723,0.02315,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00943,0.0228,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00582,0.0228,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00389,0.02212,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00396,0.04894,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00584,0.04894,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.01007,0.04894,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.09448,0.04972,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.15538,0.04972,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.23278,0.04899,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.2407,0.10212,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.15099,0.1068,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.0962,0.10362,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00964,0.10199,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00586,0.10507,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00379,0.10194,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00381,0.3642,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.0059,0.38678,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.0094,0.36993,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.09813,0.37606,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.15399,0.37055,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.24923,0.36517,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.36754,0.37076,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.094,1.08997,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.09574,2.44859,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.09459,6.48652,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.09638,17.9737,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.09649,25.7566,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00927,25.6735,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00619,25.6591,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00377,26.8205,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.004,16.858,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00628,17.1231,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.01,16.6274,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00965,6.27844,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00616,7.07508,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00393,6.3673,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00397,2.47767,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00613,2.44206,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00947,2.51733,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00989,1.00946,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00611,1.00903,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
0.00395,0.97887,0.001,0.00002,1000,1.8,0.07,-90,0.025,A
1.64832,0.02214,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.57583,0.04616,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.60353,0.1022,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.55603,0.15319,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.60669,0.23314,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.6085,0.36018,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.61031,0.60873,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
2.30176,0.63691,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
2.41442,1.06065,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.58739,1.04438,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.58918,1.66251,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
2.38005,1.66321,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
2.34552,2.45617,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.64092,2.45548,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
2.45963,4.27845,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.59275,4.27605,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.59454,6.50752,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
2.42394,6.51026,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
3.74425,6.61262,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
3.7474,10.2145,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
3.75162,17.0103,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
2.39213,17.0008,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
2.42666,10.5204,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.69817,10.2059,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.59769,16.4901,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.65017,26.2499,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.08554,27.4381,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.06768,17.7628,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.04983,10.1987,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.03256,7.01075,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.0314,4.27424,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.02995,2.49128,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
0.74339,2.56627,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
0.74276,1.71207,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.01301,1.6128,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.04365,0.99818,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
0.70791,1.02822,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
0.67488,0.65571,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
0.67393,0.37654,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
0.94826,0.36548,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.04248,0.60856,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
0.68193,0.10216,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.02159,0.09768,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.0519,0.04756,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
0.65987,0.049,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
0.68984,0.02148,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
0.98632,0.02148,0.001,0.00002,1000,1.8,0.07,-90,0.025,I
1.72923,0.03985,0.001,0.00002,1000,1.8,0.07,50,0.025,DB
2.41815,0.0388,0.001,0.00002,1000,1.8,0.07,50,0.025,DB
2.58473,0.09206,0.001,0.00002,1000,1.8,0.07,50,0.025,DB
1.80421,0.09596,0.001,0.00002,1000,1.8,0.07,50,0.025,DB
2.57747,0.14823,0.001,0.00002,1000,1.8,0.07,50,0.025,DB
2.50885,0.24584,0.001,0.00002,1000,1.8,0.07,50,0.025,DB
2.62536,0.37871,0.001,0.00002,1000,1.8,0.07,50,0.025,DB
2.81292,0.6193,0.001,0.00002,1000,1.8,0.07,50,0.025,DB
2.87285,0.9974,0.001,0.00002,1000,1.8,0.07,50,0.025,DB
4.01964,1.00007,0.001,0.00002,1000,1.8,0.07,50,0.025,DB
4.01061,1.47262,0.001,0.00002,1000,1.8,0.07,50,0.025,DB
0.00393,9.26982,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.0098,9.33191,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.03671,9.28351,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.09142,9.48529,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.15133,9.95583,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.22229,9.69078,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.00392,14.942,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.00976,14.8175,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.03836,14.963,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.09556,15.2871,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.1508,15.8004,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.24976,15.6238,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.3943,15.4426,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.0039,24.0849,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.01019,24.2479,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.03914,24.4756,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.09754,23.9095,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.15034,23.9819,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.25505,24.0696,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.39297,24.8726,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.6203,24.9514,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.00388,38.2509,0.001,0.00002,1000,1.8,0.07,50,0.025,A
0.00991,38.4936,0.001,0.00002,1000,1.8,0.07,50,0.025,A
1.04248,0.06581,0.001,0.00002,1000,1.8,0.07,50,0.025,I
1.35335,0.09715,0.001,0.00002,1000,1.8,0.07,50,0.025,I
1.59611,0.15207,0.001,0.00002,1000,1.8,0.07,50,0.025,I
1.54904,0.39427,0.001,0.00002,1000,1.8,0.07,50,0.025,I
2.26613,0.64642,0.001,0.00002,1000,1.8,0.07,50,0.025,I
2.37104,1.01074,0.001,0.00002,1000,1.8,0.07,50,0.025,I
2.4808,1.6041,0.001,0.00002,1000,1.8,0.07,50,0.025,I
2.41544,2.54418,0.001,0.00002,1000,1.8,0.07,50,0.025,I
2.58909,3.91978,0.001,0.00002,1000,1.8,0.07,50,0.025,I
1.03984,0.09837,0.001,0.00002,1000,1.8,0.07,50,0.025,I
1.01202,0.15839,0.001,0.00002,1000,1.8,0.07,50,0.025,I
1.03039,0.39881,0.001,0.00002,1000,1.8,0.07,50,0.025,I
1.05204,0.65199,0.001,0.00002,1000,1.8,0.07,50,0.025,I
1.0488,1.04998,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.99663,1.69019,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.99398,2.52672,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.99105,4.00892,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.67973,0.03951,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.64583,0.06455,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.64411,0.09508,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.61199,0.15536,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.4001,0.06332,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.38026,0.09605,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.37892,0.15939,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.10014,0.03881,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.09742,0.06159,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.09705,0.10073,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.09909,0.14842,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.09408,0.24624,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.09602,0.39091,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.09566,0.62979,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.09532,0.9848,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.09694,2.4815,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.00405,6.01543,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.00984,5.96575,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.03866,6.02685,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.09856,6.34675,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.16315,6.56309,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.25749,6.48789,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.39658,6.70574,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.67279,6.43793,0.001,0.00002,1000,1.8,0.07,50,0.025,I
1.01202,6.36193,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.28943,10.0028,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.41488,10.3321,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.67062,10.3685,0.001,0.00002,1000,1.8,0.07,50,0.025,I
1.00904,10.0946,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.65286,15.7307,0.001,0.00002,1000,1.8,0.07,50,0.025,I
1.0556,15.7838,0.001,0.00002,1000,1.8,0.07,50,0.025,I
1.02735,25.0392,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.04016,0.06202,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.04098,0.09701,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.0394,0.61596,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.00439,2.49584,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.01016,2.5122,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.00412,1.00401,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.01024,0.99649,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.00981,0.6089,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.00414,0.62288,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.00396,0.39209,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.00939,0.37765,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.00943,0.23432,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.00388,0.2432,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.00399,0.16018,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.00946,0.15665,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.00951,0.09434,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.00401,0.09503,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.00394,0.06163,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.00955,0.06122,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.01005,0.03974,0.001,0.00002,1000,1.8,0.07,50,0.025,I
0.00395,0.03999,0.001,0.00002,1000,1.8,0.07,50,0.025,I
1.62007,0.03923,0.001,0.00002,1000,1.8,0.07,70,0.025,DB
2.46707,0.03935,0.001,0.00002,1000,1.8,0.07,70,0.025,DB
2.37771,0.09816,0.001,0.00002,1000,1.8,0.07,70,0.025,DB
1.67529,0.09644,0.001,0.00002,1000,1.8,0.07,70,0.025,DB
1.76149,0.3717,0.001,0.00002,1000,1.8,0.07,70,0.025,DB
1.78956,0.61882,0.001,0.00002,1000,1.8,0.07,70,0.025,DB
2.48255,0.60218,0.001,0.00002,1000,1.8,0.07,70,0.025,DB
2.46499,0.97283,0.001,0.00002,1000,1.8,0.07,70,0.025,DB
0.00372,9.58176,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.00945,9.67241,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.02403,9.61954,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.03922,9.81344,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.06403,9.71601,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.10204,10.2102,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.15176,9.94814,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.00387,15.9298,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.00985,14.9262,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.02388,15.7561,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.09912,15.2893,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.1474,15.1226,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.24065,14.7531,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.38345,15.5035,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.00394,25.6988,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.00912,24.7906,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.02374,24.3076,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.10551,26.2204,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.15688,25.9382,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.25625,24.5583,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.38101,24.2974,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.62152,25.1662,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.63223,38.8632,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.38727,39.8309,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.25462,38.4773,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.13879,39.3911,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.10005,41.6689,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.02471,39.2364,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.00906,39.4022,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.00391,41.4411,0.001,0.00002,1000,1.8,0.07,70,0.025,A
0.00383,6.12246,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00625,6.06168,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.0095,6.36551,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.01588,6.30319,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.02254,6.32538,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.03945,6.45651,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.06442,6.29611,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.10033,6.41941,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.15282,6.07191,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.24939,6.19343,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.24204,9.84798,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.37954,6.21872,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.57764,6.245,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.94288,6.27491,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.95946,9.40565,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.62992,9.94394,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.38594,9.89515,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.59741,15.3453,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.93083,15.1865,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.94593,24.9023,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00399,0.03871,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00388,0.06149,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00386,0.09484,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00366,0.15289,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00381,0.23584,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00379,0.38613,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00359,0.60413,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00375,0.87797,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00372,1.48092,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00387,2.49865,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00394,4.03095,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00614,3.92916,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00979,3.94687,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.01598,4.02529,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.0249,3.92364,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.03881,3.82455,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.06332,4.01907,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.09202,3.91428,0.001,0.00002,1000,1.8,0.07,70,0.025,I
1.01501,0.03969,0.001,0.00002,1000,1.8,0.07,70,0.025,I
1.29501,0.09917,0.001,0.00002,1000,1.8,0.07,70,0.025,I
1.00162,0.09898,0.001,0.00002,1000,1.8,0.07,70,0.025,I
1.01858,0.15517,0.001,0.00002,1000,1.8,0.07,70,0.025,I
1.01195,0.24321,0.001,0.00002,1000,1.8,0.07,70,0.025,I
1.05338,0.38138,0.001,0.00002,1000,1.8,0.07,70,0.025,I
1.33043,0.38213,0.001,0.00002,1000,1.8,0.07,70,0.025,I
1.41789,0.59036,0.001,0.00002,1000,1.8,0.07,70,0.025,I
1.58193,0.96901,0.001,0.00002,1000,1.8,0.07,70,0.025,I
1.5356,1.49598,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.99853,0.60651,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.99181,0.96507,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.96263,1.51205,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.97866,2.40629,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.99439,4.00554,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.63597,0.04015,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.24402,0.03988,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.09809,0.03961,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.02471,0.04041,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00948,0.03895,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00964,0.06284,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.02457,0.06142,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.09521,0.06298,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.24251,0.06154,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.63214,0.06107,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.64289,0.09572,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.22992,0.09786,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.09468,0.09433,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.02385,0.09617,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00959,0.09407,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.00975,0.15874,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.02211,0.14609,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.09182,0.15921,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.24505,0.15341,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.63843,0.1546,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.61943,0.24962,0.001,0.00002,1000,1.8,0.07,70,0.025,I
0.24929,0.23684,0.001,0.00002,1000,1.8,0.07,70,0.025,I
